date,value,site_no,station_nm,lat,lon
2024-09-11,0.3,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-12,0.1,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-13,0.1,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-14,0.1,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-15,0.4,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-16,0.0,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-17,0.0,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-18,0.6,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-19,0.2,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-20,0.3,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-21,0.4,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-22,0.2,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-23,0.3,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-24,0.2,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-25,0.6,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-26,0.7,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-27,0.5,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-28,0.6,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-29,0.3,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-09-30,0.4,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",44.39179225,-122.4975817
2024-08-07,0.5,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-08,0.9,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-09,0.7,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-10,1.0,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-11,0.4,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-12,0.4,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-13,0.4,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-14,0.6,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-15,0.3,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-16,2.1,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-17,2.1,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-18,0.9,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-19,0.3,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-20,0.4,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-21,0.3,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-22,0.4,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-23,1.1,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-24,0.4,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-25,1.8,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-26,2.4,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-27,0.7,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-28,1.1,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-29,0.4,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-30,1.4,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-08-31,0.4,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-01,0.9,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-02,0.6,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-03,0.8,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-04,0.5,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-05,0.8,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-06,1.0,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-07,0.4,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-08,0.7,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-09,0.9,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-10,0.7,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-11,2.0,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-12,1.7,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-13,1.7,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-14,0.8,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-15,1.4,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-16,0.3,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-17,1.2,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-18,1.8,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-19,0.4,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-20,1.7,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-21,1.7,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-22,1.7,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-23,0.8,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-24,1.7,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-25,6.5,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-26,0.4,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-27,1.1,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-28,1.0,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-29,0.5,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-09-30,0.3,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OR",44.54012357,-122.4359155
2024-01-01,51.0,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-02,56.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-03,60.5,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-04,53.0,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-05,55.0,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-06,44.8,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-07,44.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-08,45.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-09,47.0,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-10,31.5,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-11,34.8,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-12,35.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-13,34.8,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-14,34.1,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-15,37.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-16,32.6,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-17,33.6,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-18,31.0,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-19,27.1,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-20,23.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-21,23.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-22,24.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-23,24.6,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-24,25.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-25,26.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-26,25.0,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-27,29.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-28,37.0,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-29,41.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-30,43.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-01-31,28.6,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-01,27.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-02,27.1,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-03,24.9,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-04,22.9,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-05,20.5,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-06,19.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-07,13.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-08,13.8,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-09,14.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-10,14.6,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-11,15.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-12,13.9,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-13,12.6,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-14,11.9,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-15,11.0,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-16,10.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-17,10.6,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-18,9.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-19,8.5,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-20,9.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-21,9.0,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-22,8.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-23,9.6,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-24,9.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-25,9.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-26,9.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-27,9.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-28,10.1,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-02-29,9.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-01,6.9,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-02,6.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-03,4.9,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-04,5.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-05,3.9,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-06,1.5,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-07,0.9,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-08,1.0,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-09,0.8,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-10,0.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-11,0.5,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-12,0.5,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-13,3.5,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-14,3.0,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-15,3.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-16,3.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-17,5.5,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-18,3.1,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-19,1.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-20,2.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-21,2.8,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-22,3.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-23,2.9,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-24,4.8,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-25,3.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-26,3.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-27,5.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-28,3.8,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-29,2.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-30,3.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-03-31,3.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-01,1.8,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-02,3.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-03,2.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-04,2.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-05,3.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-06,3.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-07,8.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-08,10.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-09,12.6,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-10,6.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-11,6.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-12,4.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-13,8.1,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-14,6.9,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-15,13.9,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-16,8.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-17,5.9,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-18,3.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-19,2.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-20,2.6,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-21,1.9,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-22,3.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-23,1.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-24,4.6,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-25,8.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-26,4.0,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-27,1.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-28,4.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-29,2.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-04-30,2.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-01,1.5,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-02,2.5,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-03,2.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-04,1.5,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-05,2.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-06,2.0,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-07,2.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-08,2.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-09,2.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-10,1.4,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-11,2.0,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-12,2.0,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-13,0.5,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-14,0.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-15,0.8,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-16,0.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-17,1.8,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-18,0.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-19,0.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-20,0.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-21,0.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-22,0.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-23,0.3,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-24,0.1,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-25,0.2,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
2024-05-26,0.7,14186200,"MIDDLE SANTIAM R BLW GREEN PETER DAM NR FOSTER, OR",44.44818005,-122.5503613
